    5.75000000000000E-01    5.43891360269956E-01    5.43834790683643E-01
    5.79166666666667E-01    5.47385698401013E-01    5.47326694378210E-01
    5.83333333333333E-01    5.50870457323617E-01    5.50809095886970E-01
    5.87500000000000E-01    5.54345576433985E-01    5.54281934751650E-01
    5.91666666666667E-01    5.57810995333999E-01    5.57745150679996E-01
    5.95833333333333E-01    5.61266653831588E-01    5.61198683546818E-01
    6.00000000000000E-01    5.64712491941097E-01    5.64642473395035E-01
    6.04166666666667E-01    5.68148449883670E-01    5.68076460436717E-01
    6.08333333333333E-01    5.71574468087621E-01    5.71500585054117E-01
    6.12500000000000E-01    5.74990487188811E-01    5.74914787800715E-01
    6.16666666666667E-01    5.78396448031023E-01    5.78319009402243E-01
    6.20833333333333E-01    5.81792291666342E-01    5.81713190757717E-01
    6.25000000000000E-01    5.85177959355525E-01    5.85097272940462E-01
    6.29166666666667E-01    5.88553392568382E-01    5.88471197199137E-01
    6.33333333333333E-01    5.91918532984146E-01    5.91834904958753E-01
    6.37500000000000E-01    5.95273322491858E-01    5.95188337821689E-01
    6.41666666666667E-01    5.98617703190732E-01    5.98531437568711E-01
    6.45833333333333E-01    6.01951617390538E-01    6.01864146159974E-01
    6.50000000000000E-01    6.05275007611978E-01    6.05186405736040E-01
    6.54166666666667E-01    6.08587816587057E-01    6.08498158618873E-01
    6.58333333333333E-01    6.11889987259464E-01    6.11799347312847E-01
    6.62500000000000E-01    6.15181462784943E-01    6.15089914505742E-01
    6.66666666666667E-01    6.18462186531675E-01    6.18369803069737E-01
    6.70833333333333E-01    6.21732102080647E-01    6.21638956062405E-01
    6.75000000000000E-01    6.24991153226033E-01    6.24897316727700E-01
    6.79166666666667E-01    6.28239283975569E-01    6.28144828496942E-01
    6.83333333333333E-01    6.31476438550925E-01    6.31381434989799E-01
    6.87500000000000E-01    6.34702561388086E-01    6.34607080015269E-01
    6.91666666666667E-01    6.37917597137725E-01    6.37821707572651E-01
    6.95833333333333E-01    6.41121490665581E-01    6.41025261852519E-01
    7.00000000000000E-01    6.44314187052831E-01    6.44217687237691E-01
    7.04166666666667E-01    6.47495631596470E-01    6.47398928304197E-01
    7.08333333333333E-01    6.50665769809685E-01    6.50568929822236E-01
    7.12500000000000E-01    6.53824547422229E-01    6.53727636757139E-01
    7.16666666666667E-01    6.56971910380802E-01    6.56874994270325E-01
    7.20833333333333E-01    6.60107804849421E-01    6.60010947720247E-01
    7.25000000000000E-01    6.63232177209801E-01    6.63135442663350E-01
    7.29166666666667E-01    6.66344974061727E-01    6.66248424855006E-01
    7.33333333333333E-01    6.69446142223431E-01    6.69349840250466E-01
    7.37500000000000E-01    6.72535628731969E-01    6.72439635005789E-01
    7.41666666666667E-01    6.75613380843597E-01    6.75517755478784E-01
    7.45833333333333E-01    6.78679346034142E-01    6.78584148229935E-01
    7.50000000000000E-01    6.81733471999387E-01    6.81638760023334E-01
    7.54166666666667E-01    6.84775706655439E-01    6.84681537827604E-01
    7.58333333333333E-01    6.87805998139107E-01    6.87712428816818E-01
    7.62500000000000E-01    6.90824294808279E-01    6.90731380371416E-01
    7.66666666666667E-01    6.93830545242298E-01    6.93738340079120E-01
    7.70833333333333E-01    6.96824698242337E-01    6.96733255735846E-01
    7.75000000000000E-01    6.99806702831773E-01    6.99716075346604E-01
    7.79166666666667E-01    7.02776508256567E-01    7.02686747126406E-01
    7.83333333333333E-01    7.05734063985637E-01    7.05645219501165E-01
    7.87500000000000E-01    7.08679319711234E-01    7.08591441108587E-01
    7.91666666666667E-01    7.11612225349320E-01    7.11525360799065E-01
    7.95833333333333E-01    7.14532731039941E-01    7.14446927636568E-01
